time_s,force_n,displacement_m,displacement_mm,velocity_m_s,acceleration_m_s2,acceleration_g
0.497,4.222520286225318e-36,-3.867718456299332e-40,-3.867718456299332e-37,2.645543404436468e-38,2.44016130311002e-34,2.4882720430626363e-35
0.498,5.3209598349040395e-36,-3.692525173284791e-40,-3.6925251732847915e-37,2.715953821526733e-38,2.32428893137017e-34,2.3701151069633056e-35
0.499,6.702444188024519e-36,-3.5050827823104984e-40,-3.5050827823104985e-37,2.7868013961967245e-38,2.200474415068315e-34,2.243859437288284e-35
0.5,8.43937283723805e-36,-3.3051037033434254e-40,-3.3051037033434252e-37,2.858073645182658e-38,2.068541237799461e-34,2.1093250373975426e-35
0.501,1.0622577426185988e-35,-3.0922976989041736e-40,-3.0922976989041734e-37,2.9297578763348237e-38,1.928313763245081e-34,1.9663328080894916e-35
0.502,1.3366006653519367e-35,-2.8663718740670625e-40,-2.8663718740670625e-37,3.00184118861759e-38,1.779617896775189e-34,1.8147052222473415e-35
0.503,1.681260367809456e-35,-2.6270306764600125e-40,-2.6270306764600123e-37,3.074310472109369e-38,1.6222819154554422e-34,1.6542671712108032e-35
0.504,2.1141680828974255e-35,-2.3739758962647088e-40,-2.3739758962647087e-37,3.147152408002659e-38,1.4561375095038134e-34,1.4848470267663408e-35
0.505,2.6578174787459005e-35,-2.106906666216378e-40,-2.106906666216378e-37,3.220353468604023e-38,1.2810210893072794e-34,1.3062779739332794e-35
0.506,3.3404264043759427e-35,-1.8255194616039639e-40,-1.8255194616039638e-37,3.2938999173340827e-38,1.096775426039196e-34,1.1183996839279427e-35
0.507,4.197395460520852e-35,-1.5295081002701789e-40,-1.5295081002701789e-37,3.3677778087275365e-38,9.032517114530865e-35,9.210604145687738e-36
0.508,5.273139628563411e-35,-1.218563742611171e-40,-1.218563742611171e-37,3.441972988433143e-38,7.003121445088616e-35,7.14119647901028e-36
0.509,6.623388880393698e-35,-8.923748915769947e-41,-8.923748915769947e-38,3.516471093213733e-38,4.878331802944277e-35,4.9745140317481275e-36
0.51,8.318078490692265e-35,-5.506273926711846e-41,-5.506273926711846e-38,3.59125755094621e-38,2.65709611724496e-35,2.709483990195388e-36
0.511,1.0444981008900764e-34,-1.9300443395111503e-41,-1.9300443395111504e-38,3.666317580621524e-38,3.3859698611734685e-36,3.452728364093211e-37
0.512,1.311427119385484e-34,-6.240598214193226e-29,-6.240598214193226e-26,1.1409709520638696e-25,7.470824211894204e-24,7.618120573176574e-25
0.513,1.6464264776191858e-34,-2.768500391658113e-28,-2.768500391658113e-25,5.063185793527949e-25,3.309831287518701e-23,3.37508862610443e-24
0.514,2.06686343439027e-34,-6.3615200522163865e-28,-6.361520052216387e-25,1.1637871966558553e-24,7.595023229640978e-23,7.744768325208893e-24
0.515,2.5945484281587227e-34,-1.1322765963586197e-27,-1.1322765963586196e-24,2.0720544865730717e-24,1.3499424157314687e-22,1.3765581679079692e-23
0.516,3.256876573154432e-34,-1.757323419874131e-27,-1.7573234198741308e-24,3.2169102862262288e-24,2.0921656533256516e-22,2.1334152369317267e-23
0.517,4.088263726265648e-34,-2.503526974313723e-27,-2.503526974313723e-24,4.584382730401389e-24,2.976219937314172e-22,3.034899723467415e-23
0.518,5.1319533964518314e-34,-3.3632566494711176e-27,-3.363256649471118e-24,6.160738251548897e-24,3.9923388245603747e-22,4.071052627105459e-23
0.519,6.4422905362607924e-34,-4.3290167263882076e-27,-4.329016726388208e-24,7.932481579783376e-24,5.13094152722344e-22,5.2321042631514744e-23
0.52,8.087583133857641e-34,-5.3934463773550626e-27,-5.3934463773550626e-24,9.886355742883733e-24,6.382632912758401e-22,6.50847426262628e-23
0.521,1.0153703826830149e-33,-6.549319665909919e-27,-6.549319665909919e-24,1.200934206629315e-23,7.738203503916105e-22,7.890771572265866e-23
0.522,1.274862313273816e-33,-7.78954554683919e-27,-7.78954554683919e-24,1.428866017311909e-23,9.18862947874326e-22,9.369794454521433e-23
0.523,1.6008115400129475e-33,-9.10716786617746e-27,-9.10716786617746e-24,1.6711767984133298e-23,1.07250726705824e-21,1.0936530487559362e-22
0.524,2.0102940813340333e-33,-1.0495365361207482e-26,-1.0495365361207483e-23,1.92663617177718e-23,1.2338880568071884e-21,1.2582156565261212e-22
0.525,2.5247884971890084e-33,-1.194745166046019e-26,-1.1947451660460189e-23,2.1940375890134897e-23,1.402158631514593e-21,1.4298038897223752e-22
0.526,3.1713135760271e-33,-1.3456875283714674e-26,-1.3456875283714675e-23,2.4721983314987165e-23,1.5764908711034581e-21,1.6075733008758936e-22
0.527,3.983860048911998e-33,-1.5017219641998218e-26,-1.501721964199822e-23,2.759959510375748e-23,1.75607522102637e-21,1.7906983740893884e-22
0.528,5.0051920948726015e-33,-1.6622203037586266e-26,-1.6622203037586267e-23,3.056186066553899e-23,1.940120692265504e-21,1.9783725250370965e-22
0.529,6.289113796586491e-33,-1.826567866400243e-26,-1.826567866400243e-23,3.3597667707089116e-23,2.1278548613326105e-21,2.1698081009647644e-22
0.53,7.90332001438185e-33,-1.9941634606018512e-26,-1.9941634606018514e-23,3.6696142232829553e-23,2.3185238702690397e-21,2.364236380689675e-22
0.531,9.93298159689977e-33,-2.1644193839654468e-26,-2.164419383965447e-23,3.9846648544846296e-23,2.511392426645704e-21,2.5609075746006067e-22
0.532,1.2485252967534838e-32,-2.336761423217842e-26,-2.336761423217842e-23,4.3038789242889594e-23,2.705743803563113e-21,2.7590908246578733e-22
0.533,1.569493781971258e-32,-2.5106288542106695e-26,-2.5106288542106696e-23,4.626240522437401e-23,2.9008798396513593e-21,2.958074204393304e-22
0.534,1.97316082871956e-32,-2.685474441920377e-26,-2.685474441920377e-23,4.950757568437835e-23,3.0961209390701285e-21,3.1571647189102584e-22
0.535,2.480854746763496e-32,-2.8607644404482286e-26,-2.860764440448229e-23,5.276461811564574e-23,3.2908060715086644e-21,3.3556883048835887e-22
0.536,3.119397821788134e-32,-3.0359785930203075e-26,-3.0359785930203076e-23,5.602408830858354e-23,3.4842927721858185e-21,3.5529898305596903e-22
0.537,3.9225157234839603e-32,-3.210610131987514e-26,-3.2106101319875137e-23,5.927678035126342e-23,3.675957141850026e-21,3.748433095756478e-22
0.538,4.932605819583327e-32,-3.3841657788255636e-26,-3.384165778825564e-23,6.251372662942135e-23,3.865193846779289e-21,3.9414008318633677e-22
0.539,6.202954810428101e-32,-3.55616574413499e-26,-3.55616574413499e-23,6.572619782645753e-23,4.051416118781202e-21,4.131294701841304e-22
0.54,7.800518556439062e-32,-3.7261437276411473e-26,-3.726143727641147e-23,6.890570292343645e-23,4.234055755192972e-21,4.31753530022278e-22
0.541,9.809404911631136e-32,-3.893646918194203e-26,-3.893646918194203e-23,7.204398919908692e-23,4.4125631188813595e-21,4.499562153111776e-22
0.542,1.2335235112175485e-31,-4.058235993769141e-26,-4.058235993769141e-23,7.513304222980201e-23,4.586407138242706e-21,4.67683371818379e-22
0.543,1.5510602419024725e-31,-4.219485121465765e-26,-4.2194851214657655e-23,7.816508588963904e-23,4.7550753072029685e-21,4.848827384685871e-22
0.544,1.9501900273952508e-31,-4.376981957508698e-26,-4.3769819575086984e-23,8.113258235031965e-23,4.918073685217692e-21,5.015039473436588e-22
0.545,2.451785865789117e-31,-4.5303276472473755e-26,-4.530327647247376e-23,8.402823208122973e-23,5.074926897271981e-21,5.174985236826012e-22
0.546,3.0820209665410677e-31,-4.6791368251560525e-26,-4.6791368251560527e-23,8.68449738494195e-23,5.225178133880554e-21,5.328198858815757e-22
0.547,3.873700525078796e-31,-4.8230376148338025e-26,-4.8230376148338023e-23,8.95759847196034e-23,5.3683891510877305e-21,5.4742334549389755e-22
0.548,4.867923623119969e-31,-4.9616716290045115e-26,-4.9616716290045114e-23,9.221468005416016e-23,5.5041402704673896e-21,5.612661072300316e-22
0.549,6.116155756317097e-31,-5.0946939695168884e-26,-5.094693969516888e-23,9.47547135131328e-23,5.632030379123053e-21,5.743072689576005e-22
0.55,7.682811752239819e-31,-5.221773227344455e-26,-5.2217732273444554e-23,9.718997705422863e-23,5.751676929687822e-21,5.865078217013784e-22
0.551,9.648472614892272e-31,-5.342591482585557e-26,-5.342591482585556e-23,9.951460093281932e-23,5.8627159403243784e-21,5.978306496432909e-22
0.552,1.2113889149609376e-30,-5.456844304463348e-26,-5.456844304463347e-23,1.017229537019406e-22,5.9648019947250774e-21,6.082405301224248e-22
0.553,1.5204961347613288e-30,-5.564240751325803e-26,-5.564240751325803e-23,1.0380964221229268e-22,6.057608242111834e-21,6.177041336350165e-22
0.554,1.907892698693285e-30,-5.664503370645718e-26,-5.664503370645718e-23,1.0576951161224001e-22,6.140826397236236e-21,6.26190023834463e-22
0.555,2.3932047621743017e-30,-5.757368199020702e-26,-5.757368199020702e-23,1.0759764534781122e-22,6.214166740379489e-21,6.336686575313169e-22
0.556,3.000914738699293e-30,-5.84258476217318e-26,-5.84258476217318e-23,1.0928936516269937e-22,6.27735811735243e-21,6.401123846932877e-22
0.557,3.761544264584473e-30,-5.9199160749504e-26,-5.9199160749504e-23,1.108402310982617e-22,6.33014793949561e-21,6.4549544844525e-22
0.558,4.713120187331522e-30,-5.989138641324422e-26,-5.989138641324421e-23,1.1224604149351974e-22,6.372302183679241e-21,6.497939850692378e-22
0.559,5.902989946370017e-30,-6.05004245439212e-26,-6.05004245439212e-23,1.1350283298515928e-22,6.4036053923032425e-21,6.529860240044503e-22
0.56,7.390067943664592e-30,-6.102430996375199e-26,-6.102430996375199e-23,1.1460688050753054e-22,6.423860673297312e-21,6.55051487847258e-22
0.561,9.247613145447613e-30,-6.146121238620168e-26,-6.146121238620168e-23,1.1555469729264784e-22,6.432889700120902e-21,6.559721923512007e-22
0.562,1.1566660963200007e-29,-6.180943641598357e-26,-6.180943641598357e-23,1.1634303487018978e-22,6.4305327117633396e-21,6.55731846427e-22
0.5630000000000001,1.4460260340097184e-29,-6.206742154905915e-26,-6.206742154905915e-23,1.169688830674994e-22,6.416648512743792e-21,6.5431605214255555e-22
0.5640000000000001,1.8068701020305828e-29,-6.223374217263802e-26,-6.223374217263802e-23,1.174294700095838e-22,6.391114473111419e-21,6.517123047229604e-22
0.5650000000000001,2.256595753870847e-29,-6.23071075651781e-26,-6.23071075651781e-23,1.1772226211911467e-22,6.353826528445478e-21,6.479099925505119e-22
0.5660000000000001,2.8167627156765404e-29,-6.228636189638528e-26,-6.228636189638528e-23,1.1784496411642768e-22,6.304699179855295e-21,6.429003971647092e-22
0.5670000000000001,3.514070074694269e-29,-6.21704842272138e-26,-6.21704842272138e-23,1.1779551901952282e-22,6.243665493980675e-21,6.366766932622939e-22
0.5680000000000001,4.3815580866733317e-29,-6.195858850986601e-26,-6.195858850986601e-23,1.1757210814406465e-22,6.170677102991722e-21,6.292339486972333e-22
0.5690000000000001,5.460085283514277e-29,-6.164992358779239e-26,-6.164992358779239e-23,1.1717315110338163e-22,6.085704204589346e-21,6.205691244807704e-22
0.5700000000000001,6.80014260018941e-29,-6.124387319569159e-26,-6.124387319569158e-23,1.1659730580846668e-22,5.988735562005322e-21,6.106810747814312e-22
0.5710000000000001,8.464079777995383e-29,-6.073995595951052e-26,-6.073995595951052e-23,1.15843468467977e-22,5.87977850400277e-21,5.995705469250734e-22
0.5720000000000001,1.0528835746700087e-28,-6.013782539644416e-26,-6.013782539644416e-23,1.14910773588234e-22,5.7588589248763755e-21,5.872401813949081e-22
0.5730000000000001,1.308928465376043e-28,-5.943726991493577e-26,-5.943726991493577e-23,1.137985939732236e-22,5.626021284452968e-21,5.7369451183156e-22
0.5740000000000001,1.6262333434310706e-28,-5.863821281467668e-26,-5.863821281467669e-23,1.125065407245957e-22,5.481328608092084e-21,5.589399650331238e-22
0.5750000000000001,2.019193619419325e-28,-5.774071228660655e-26,-5.774071228660656e-23,1.110344632416646e-22,5.3248624866867305e-21,5.429848609552427e-22
0.5760000000000001,2.5055226287952215e-28,-5.674496141291291e-26,-5.67449614129129e-23,1.0938244922140888e-22,5.156723076663968e-21,5.258394127111672e-22
0.577,3.1070010115459767e-28,-5.565128816703187e-26,-5.565128816703187e-23,1.075508246584717e-22,4.977029099986419e-21,5.075157265719098e-22
0.578,3.8503918904564955e-28,-5.446015541364727e-26,-5.446015541364728e-23,1.0554015384515957e-22,4.7859178441532336e-21,4.880278019663426e-22
0.579,4.768557798718874e-28,-5.317216090869145e-26,-5.317216090869145e-23,1.0335123937144454e-22,4.5835451622016625e-21,4.6739153148135835e-22
0.58,5.901822959828505e-28,-5.178803729934486e-26,-5.178803729934486e-23,1.0098512212496189e-22,4.370085472709324e-21,4.456247008621011e-22
0.581,7.299633778900405e-28,-5.030865212403593e-26,-5.030865212403593e-23,9.844308129101182e-23,4.14573175979599e-21,4.227469890121489e-22
0.582,9.022581597554445e-28,-4.873500781244158e-26,-4.873500781244158e-23,9.572663435255845e-23,3.910695573127058e-21,3.9877996799386725e-22
0.583,1.1144865296031102e-27,-4.706824168548663e-26,-4.706824168548663e-23,9.283753709023044e-23,3.6652070279164846e-21,3.7374710302870857e-22
0.584,1.3757287681112298e-27,-4.530962595534421e-26,-4.530962595534421e-23,8.977778358232074e-23,3.409514804931348e-21,3.476737524976774e-22
0.585,1.6970899362172776e-27,-4.3460567725435674e-26,-4.3460567725435674e-23,8.654960620478618e-23,3.1438861504970405e-21,3.205871679418599e-22
0.586,2.0921427697342657e-27,-4.152260899043037e-26,-4.152260899043037e-23,8.315547563124831e-23,2.8686068765031464e-21,2.925164940630232e-22
0.587,2.5774657241531012e-27,-3.949742663624584e-26,-3.949742663624584e-23,7.959810083299267e-23,2.5839813604113966e-21,2.6349276872442646e-22
0.588,3.173296298020715e-27,-3.738683244004807e-26,-3.738683244004807e-23,7.588042907896934e-23,2.290332545264854e-21,2.3354892295175765e-22
0.589,3.9043239735422005e-27,-3.519277307025087e-26,-3.519277307025087e-23,7.200564593579259e-23,1.9880019396988458e-21,2.0271978093424827e-22
0.59,4.800652199297864e-27,-3.291733008651638e-26,-3.291733008651638e-23,6.797717526774072e-23,1.6773496179549161e-21,1.710420600260962e-22
0.591,5.898964984830683e-27,-3.056271993975492e-26,-3.056271993975492e-23,6.379867923675653e-23,1.35875421989707e-21,1.3855437074812195e-22
0.592,7.243941101445138e-27,-2.8131293972125064e-26,-2.8131293972125066e-23,5.947405830244737e-23,1.0326129510317605e-21,1.0529721678980698e-22
0.593,8.889967855627791e-27,-2.562553841703337e-26,-2.562553841703337e-23,5.50074512220845e-23,6.993415825321146e-22,7.131299501176392e-23
0.594,1.0903217245522494e-26,-2.3048074399134623e-26,-2.3048074399134623e-23,5.040323505060319e-23,3.593744512673954e-22,3.6645995448740953e-23
0.595,1.3364160420215806e-26,-2.040165793433201e-26,-2.040165793433201e-23,4.566602514060376e-23,1.316445983828855e-23,1.3424013132199631e-24
0.596,1.6370612213315594e-26,-1.768917992977631e-26,-1.768917992977631e-23,4.0800675142350124e-23,-3.3881692338017426e-22,-3.454971100020642e-23
0.597,2.0041416695420742e-26,-1.4913666183867266e-26,-1.4913666183867266e-23,3.58122770037709e-23,-6.960796641860183e-22,-7.098037190947147e-23
0.598,2.452090788752027e-26,-1.207827738625226e-26,-1.207827738625226e-23,3.0706160970458896e-23,-1.0581151624880327e-21,-1.0789771863868218e-22
0.599,2.9984307853006765e-26,-9.18630911782677e-27,-9.18630911782677e-24,2.5487895585670694e-23,-1.4243962522291246e-21,-1.4524799521030369e-22
0.6,3.664425837747895e-26,-6.241191850734904e-27,-6.241191850734904e-24,2.0163287690328308e-23,-1.7943772012942184e-21,-1.8297555243576742e-22
0.601,4.4758723614451896e-26,-3.246490948368606e-27,-3.246490948368606e-24,1.473838242301676e-23,-2.167493711398455e-21,-2.210228479040707e-22
0.602,5.464055095582122e-26,-2.059066653681209e-28,-2.059066653681209e-25,9.219463219986249e-24,-2.5431629179525098e-21,-2.593304459680431e-22
0.603,6.666903784547721e-26,2.8767258523782774e-27,2.8767258523782776e-24,3.613051815150455e-24,-2.9207833898989306e-21,-2.9783701772765735e-22
0.604,8.130392556512414e-26,5.997436567733982e-27,5.997436567733982e-24,-2.074091759911545e-24,-3.2997351295148704e-21,-3.3647934100991373e-22
0.605,9.910232994974511e-26,9.152120552314226e-27,9.152120552314226e-24,-7.834969175957468e-24,-3.679379572172473e-21,-3.751923003444065e-22
0.606,1.2073922690547755e-25,1.2336537986486293e-26,1.2336537986486293e-23,-1.3662343806080533e-23,-4.059059586050086e-21,-4.139088869338751e-22
0.607,1.4703224160899912e-25,1.5546314159368914e-26,1.5546314159368915e-23,-1.9548740725708654e-23,-4.438099471782032e-21,-4.525601986184918e-22
0.608,1.7897164936459986e-25,1.8776939468833076e-26,1.8776939468833076e-23,-2.5486446712607238e-23,-4.815804962034645e-21,-4.9107543983262835e-22
0.609,2.177566893751646e-25,2.202376942150098e-26,2.202376942150098e-23,-3.14675102468759e-23,-5.191463220993731e-21,-5.293819215525925e-22
0.61,2.6483952756930695e-25,2.52820246327475e-26,2.52820246327475e-23,-3.7483741510950605e-23,-5.5643428437440456e-21,-5.674050612333515e-22
0.611,3.2197849016489904e-25,2.854679082669874e-26,2.854679082669874e-23,-4.35267123896031e-23,-5.933693855516762e-21,-6.0506838273179555e-22
0.612,3.91302536860909e-25,3.181301883623278e-26,3.181301883623278e-23,-4.9587756469940596e-23,-6.2987477107795476e-21,-6.422935162139515e-22
0.613,4.75389364865025e-25,3.5075524602979213e-26,3.507552460297921e-23,-5.565796904140625e-23,-6.6587172921331544e-21,-6.790001980424665e-22
0.614,5.773600487440437e-25,3.832898917732019e-26,3.832898917732019e-23,-6.172820709577887e-23,-7.012796908975662e-21,-7.151062706403983e-22
0.615,7.009937462557537e-25,4.156795871838903e-26,4.1567958718389033e-23,-6.778908932717242e-23,-7.360162295881848e-21,-7.505276823259572e-22
0.616,8.508667611517972e-25,4.4786844494071275e-26,4.4786844494071274e-23,-7.383099613203793e-23,-7.699970610639485e-21,-7.851784871122642e-22
0.617,1.03252117997422e-24,4.79799228810041e-26,4.79799228810041e-23,-7.984406960916085e-23,-8.031360431868232e-21,-8.189708444645452e-22
0.618,1.252669427057494e-24,5.114133536457649e-26,5.114133536457649e-23,-8.581821355966343e-23,-8.353451756130318e-21,-8.518150190055032e-22
0.619,1.5194424540346364e-24,5.426508853892941e-26,5.426508853892942e-23,-9.174309348700218e-23,-8.665345994426461e-21,-8.836193801580011e-22
0.62,1.8426909503195653e-24,5.734505410695542e-26,5.734505410695543e-23,-9.760813659697054e-23,-8.966125967941179e-21,-9.142904017112041e-22
0.621,2.2343509939524224e-24,6.037496888029905e-26,6.037496888029905e-23,-1.0340253179769716e-22,-9.254855902879771e-21,-9.437326612940986e-22
0.622,2.7088880363950245e-24,6.334843477935674e-26,6.334843477935675e-23,-1.0911522969964704e-22,-9.53058142419801e-21,-9.718488397360986e-22
0.623,3.2838361257229937e-24,6.625891883327675e-26,6.625891883327674e-23,-1.1473494261562026e-22,-9.792329547987559e-21,-9.985397202905742e-22
0.624,3.980452935915707e-24,6.909975317995907e-26,6.909975317995907e-23,-1.2025014456075266e-22,-1.0039108672225364e-20,-1.0237041876915526e-21
0.625,4.824515625959609e-24,7.186413506605523e-26,7.186413506605522e-23,-1.2564907125251598e-22,-1.0269908565534375e-20,-1.0472392270076301e-21
0.626,5.847287971374205e-24,7.454512684696899e-26,7.4545126846969e-23,-1.309197201107175e-22,-1.0483700353526294e-20,-1.06903992224932e-21
